"Date","Price","Open","High","Low","Vol.","Change %"
"10/26/2018","528.00","528.00","528.00","528.00","","-0.24%"
"10/25/2018","529.25","529.25","529.25","529.25","","-0.28%"
"10/24/2018","530.75","530.75","530.75","530.75","","-0.23%"
"10/23/2018","532.00","532.00","532.00","532.00","","-0.28%"
"10/22/2018","533.50","533.50","533.50","533.50","","0.23%"
"10/19/2018","532.25","532.25","532.25","532.25","","-0.33%"
"10/18/2018","534.00","534.00","534.00","534.00","","-0.47%"
"10/17/2018","536.50","536.50","536.50","536.50","","0.37%"
"10/16/2018","534.50","534.50","534.50","534.50","","1.33%"
"10/15/2018","527.50","527.50","527.50","527.50","","-0.09%"
"10/12/2018","528.00","528.00","528.00","528.00","","0.67%"
"10/11/2018","524.50","524.50","524.50","524.50","","-0.71%"
"10/10/2018","528.25","528.25","528.25","528.25","","-0.33%"
"10/09/2018","530.00","530.00","530.00","530.00","","0.52%"
"10/08/2018","527.25","527.25","527.25","527.25","","-1.36%"
"10/05/2018","534.50","534.50","534.50","534.50","","-0.23%"
"10/04/2018","535.75","535.75","535.75","535.75","","0.99%"
"10/03/2018","530.50","530.50","530.50","530.50","","1.68%"
"10/02/2018","521.75","521.75","521.75","521.75","","0.14%"
"10/01/2018","521.00","521.00","521.00","521.00","","-2.53%"
"09/28/2018","534.50","534.50","534.50","534.50","","0.05%"
"09/27/2018","534.25","534.25","534.25","534.25","","-0.14%"
"09/26/2018","535.00","535.00","535.00","535.00","","0.05%"
"09/25/2018","534.75","534.75","534.75","534.75","","0.19%"
"09/24/2018","533.75","533.75","533.75","533.75","","0.23%"
"09/21/2018","532.50","532.50","532.50","532.50","","0.05%"
"09/20/2018","532.25","532.25","532.25","532.25","","-0.19%"
"09/19/2018","533.25","533.25","533.25","533.25","","-0.84%"
"09/18/2018","537.75","537.75","537.75","537.75","","-0.60%"
"09/17/2018","541.00","541.00","541.00","541.00","","0.00%"
"09/14/2018","541.00","541.00","541.00","541.00","","-0.55%"
"09/13/2018","544.00","544.00","544.00","544.00","","0.32%"
"09/12/2018","542.25","542.25","542.25","542.25","","-1.00%"
"09/11/2018","547.75","547.75","547.75","547.75","","0.00%"
"09/10/2018","547.75","547.75","547.75","547.75","","0.00%"
"09/07/2018","547.75","547.75","547.75","547.75","","-0.36%"
"09/06/2018","549.75","549.75","549.75","549.75","","-0.50%"
"09/05/2018","552.50","552.50","552.50","552.50","","-0.45%"
"09/04/2018","555.00","555.00","555.00","555.00","","2.16%"
"08/31/2018","543.25","543.25","543.25","543.25","","0.00%"
"08/30/2018","543.25","543.25","543.25","543.25","","0.05%"
"08/29/2018","543.00","543.00","543.00","543.00","","-0.09%"
"08/28/2018","543.50","543.50","543.50","543.50","","0.23%"
"08/27/2018","542.25","542.25","542.25","542.25","","-0.14%"
"08/24/2018","543.00","543.00","543.00","543.00","","0.00%"
"08/23/2018","543.00","543.00","543.00","543.00","","-0.37%"
"08/22/2018","545.00","545.00","545.00","545.00","","0.00%"
"08/21/2018","545.00","545.00","545.00","545.00","","-0.14%"
"08/20/2018","545.75","545.75","545.75","545.75","","0.32%"
"08/17/2018","544.00","544.00","544.00","544.00","","0.28%"
"08/16/2018","542.50","542.50","542.50","542.50","","0.56%"
"08/15/2018","539.50","539.50","539.50","539.50","","-0.51%"
"08/14/2018","542.25","542.25","542.25","542.25","","0.18%"
"08/13/2018","541.25","541.25","541.25","541.25","","-1.23%"
"08/10/2018","548.00","548.00","548.00","548.00","","-0.23%"
"08/09/2018","549.25","549.25","549.25","549.25","","-0.32%"
"08/08/2018","551.00","551.00","551.00","551.00","","0.96%"
"08/07/2018","545.75","545.75","545.75","545.75","","0.88%"
"08/06/2018","541.00","541.00","541.00","541.00","","0.51%"
"08/03/2018","538.25","538.25","538.25","538.25","","-0.05%"
"08/02/2018","538.50","538.50","538.50","538.50","","-1.06%"
"08/01/2018","544.25","544.25","544.25","544.25","","-0.55%"
"07/31/2018","547.25","547.25","547.25","547.25","","0.00%"
"07/30/2018","547.25","547.25","547.25","547.25","","0.05%"
"07/27/2018","547.00","547.00","547.00","547.00","","-0.18%"
"07/26/2018","548.00","548.00","548.00","548.00","","0.41%"
"07/25/2018","545.75","545.75","545.75","545.75","","0.09%"
"07/24/2018","545.25","545.25","545.25","545.25","","-0.27%"
"07/23/2018","546.75","546.75","546.75","546.75","","-0.27%"
"07/20/2018","548.25","548.25","548.25","548.25","","-0.05%"
"07/19/2018","548.50","548.50","548.50","548.50","","-0.36%"
"07/18/2018","550.50","550.50","550.50","550.50","","0.73%"
"07/17/2018","546.50","546.50","546.50","546.50","","-0.05%"
"07/16/2018","546.75","546.75","546.75","546.75","","0.55%"
"07/13/2018","543.75","543.75","543.75","543.75","","-0.96%"
"07/12/2018","549.00","549.00","549.00","549.00","","-0.77%"
"07/11/2018","553.25","553.25","553.25","553.25","","-1.95%"
"07/10/2018","564.25","564.25","564.25","564.25","","0.13%"
"07/09/2018","563.50","563.50","563.50","563.50","","0.27%"
"07/06/2018","562.00","562.00","562.00","562.00","","-0.62%"
"07/05/2018","565.50","565.50","565.50","565.50","","-1.09%"
"07/03/2018","571.75","571.75","571.75","571.75","","-0.87%"
"07/02/2018","576.75","576.75","576.75","576.75","","-1.11%"
"06/29/2018","583.25","583.25","583.25","583.25","","-0.04%"
"06/28/2018","583.50","583.50","583.50","583.50","","0.09%"
"06/27/2018","583.00","583.00","583.00","583.00","","0.21%"
"06/26/2018","581.75","581.75","581.75","581.75","","-0.13%"
"06/25/2018","582.50","582.50","582.50","582.50","","0.04%"
"06/22/2018","582.25","582.25","582.25","582.25","","0.43%"
"06/21/2018","579.75","579.75","579.75","579.75","","-0.22%"
"06/20/2018","581.00","581.00","581.00","581.00","","-0.09%"
"06/19/2018","581.50","581.50","581.50","581.50","","-0.85%"
"06/18/2018","586.50","586.50","586.50","586.50","","-0.68%"
"06/15/2018","590.50","590.50","590.50","590.50","","0.00%"
"06/14/2018","590.50","590.50","590.50","590.50","","0.43%"
"06/13/2018","588.00","588.00","588.00","588.00","","-0.25%"
"06/12/2018","589.50","589.50","589.50","589.50","","-1.01%"
"06/11/2018","595.50","595.50","595.50","595.50","","-0.25%"
"06/08/2018","597.00","597.00","597.00","597.00","","-0.79%"
"06/07/2018","601.75","601.75","601.75","601.75","","-0.29%"
"06/06/2018","603.50","603.50","603.50","603.50","","-0.25%"
"06/05/2018","605.00","605.00","605.00","605.00","","-0.12%"
"06/04/2018","605.75","605.75","605.75","605.75","","-1.14%"
"06/01/2018","612.75","612.75","612.75","612.75","","0.37%"
"05/31/2018","610.50","610.50","610.50","610.50","","0.00%"
"05/30/2018","610.50","610.50","610.50","610.50","","-0.16%"
"05/29/2018","611.50","611.50","611.50","611.50","","0.00%"
"05/25/2018","611.50","611.50","611.50","611.50","","-0.33%"
"05/24/2018","613.50","613.50","613.50","613.50","","0.12%"
"05/23/2018","612.75","612.75","612.75","612.75","","-0.04%"
"05/22/2018","613.00","613.00","613.00","613.00","","0.49%"
"05/21/2018","610.00","610.00","610.00","610.00","","-0.08%"
"05/18/2018","610.50","610.50","610.50","610.50","","0.29%"
"05/17/2018","608.75","608.75","608.75","608.75","","0.37%"
"05/16/2018","606.50","606.50","606.50","606.50","","-0.74%"
"05/15/2018","611.00","611.00","611.00","611.00","","0.99%"
"05/14/2018","605.00","605.00","605.00","605.00","","0.50%"
"05/11/2018","602.00","602.00","602.00","602.00","","0.00%"
"05/10/2018","602.00","602.00","602.00","602.00","","0.00%"
"05/09/2018","602.00","602.00","602.00","602.00","","0.00%"
"05/08/2018","602.00","602.00","602.00","602.00","","-0.25%"
"05/07/2018","603.50","603.50","603.50","603.50","","1.43%"
"05/04/2018","595.00","595.00","595.00","595.00","","0.38%"
"05/03/2018","592.75","592.75","592.75","592.75","","-1.50%"
"05/02/2018","601.75","601.75","601.75","601.75","","0.04%"
"05/01/2018","601.50","601.50","601.50","601.50","","-3.41%"
"04/30/2018","622.75","622.75","622.75","622.75","","-0.04%"
"04/27/2018","623.00","623.00","623.00","623.00","","0.00%"
"04/26/2018","623.00","623.00","623.00","623.00","","-0.08%"
"04/25/2018","623.50","623.50","623.50","623.50","","-0.04%"
"04/24/2018","623.75","623.75","623.75","623.75","","-0.12%"
"04/19/2018","624.50","624.50","624.50","624.50","","-0.08%"
"04/18/2018","625.00","625.00","625.00","625.00","","-0.04%"
"04/17/2018","625.25","625.25","625.25","625.25","","0.77%"
"04/16/2018","620.50","620.50","620.50","620.50","","-0.76%"
"04/13/2018","625.25","625.25","625.25","625.25","","-0.60%"
"04/12/2018","629.00","629.00","629.00","629.00","","-0.28%"
"04/11/2018","630.75","630.75","630.75","630.75","","-0.16%"
"04/10/2018","631.75","631.75","631.75","631.75","","-0.94%"
"04/09/2018","637.75","637.75","637.75","637.75","","-1.09%"
"04/06/2018","644.75","644.75","644.75","644.75","","1.02%"
"04/05/2018","638.25","638.25","638.25","638.25","","0.55%"
"04/04/2018","634.75","634.75","634.75","634.75","","0.79%"
"04/03/2018","629.75","629.75","629.75","629.75","","0.92%"
"04/02/2018","624.00","624.00","624.00","624.00","","0.04%"
"03/29/2018","623.75","623.75","623.75","623.75","","-0.08%"
"03/28/2018","624.25","624.25","624.25","624.25","","0.00%"
"03/27/2018","624.25","624.25","624.25","624.25","","0.12%"
"03/26/2018","623.50","623.50","623.50","623.50","","0.08%"
"03/23/2018","623.00","623.00","623.00","623.00","","-0.28%"
"03/22/2018","624.75","624.75","624.75","624.75","","0.16%"
"03/21/2018","623.75","623.75","623.75","623.75","","0.08%"
"03/20/2018","623.25","623.25","623.25","623.25","","0.20%"
"03/19/2018","622.00","622.00","622.00","622.00","","0.28%"
"03/16/2018","620.25","620.25","620.25","620.25","","-0.64%"
"03/15/2018","624.25","624.25","624.25","624.25","","-0.28%"
"03/14/2018","626.00","626.00","626.00","626.00","","0.85%"
"03/13/2018","620.75","620.75","620.75","620.75","","0.85%"
"03/12/2018","615.50","615.50","615.50","615.50","","0.33%"
"03/09/2018","613.50","613.50","613.50","613.50","","-1.21%"
"03/08/2018","621.00","621.00","621.00","621.00","","-1.15%"
"03/07/2018","628.25","628.25","628.25","628.25","","-1.10%"
"03/06/2018","635.25","635.25","635.25","635.25","","0.43%"
"03/05/2018","632.50","632.50","632.50","632.50","","0.00%"
"03/02/2018","632.50","632.50","632.50","632.50","","-2.50%"
"03/01/2018","648.75","648.75","648.75","648.75","","1.21%"
"02/28/2018","641.00","641.00","641.00","641.00","","0.00%"
"02/27/2018","641.00","641.00","641.00","641.00","","0.00%"
"02/26/2018","641.00","641.00","641.00","641.00","","0.12%"
"02/23/2018","640.25","640.25","640.25","640.25","","0.35%"
"02/22/2018","638.00","638.00","638.00","638.00","","-0.04%"
"02/21/2018","638.25","638.25","638.25","638.25","","-0.08%"
"02/20/2018","638.75","638.75","638.75","638.75","","-0.35%"
"02/16/2018","641.00","641.00","641.00","641.00","","0.00%"
"02/15/2018","641.00","641.00","641.00","641.00","","0.59%"
"02/14/2018","637.25","637.25","637.25","637.25","","-0.23%"
"02/13/2018","638.75","638.75","638.75","638.75","","-0.70%"
"02/12/2018","643.25","643.25","643.25","643.25","","0.90%"
"02/09/2018","637.50","637.50","637.50","637.50","","0.28%"
"02/08/2018","635.75","635.75","635.75","635.75","","-0.08%"
"02/07/2018","636.25","636.25","636.25","636.25","","0.71%"
"02/06/2018","631.75","631.75","631.75","631.75","","-1.06%"
"02/05/2018","638.50","638.50","638.50","638.50","","0.59%"
"02/02/2018","634.75","634.75","634.75","634.75","","-0.70%"
"02/01/2018","639.25","639.25","639.25","639.25","","-0.16%"
"01/31/2018","640.25","640.25","640.25","640.25","","0.00%"
"01/30/2018","640.25","640.25","640.25","640.25","","-0.08%"
"01/29/2018","640.75","640.75","640.75","640.75","","0.16%"
"01/26/2018","639.75","639.75","639.75","639.75","","0.04%"
"01/25/2018","639.50","639.50","639.50","639.50","","-0.16%"
"01/24/2018","640.50","640.50","640.50","640.50","","0.35%"
"01/23/2018","638.25","638.25","638.25","638.25","","0.31%"
"01/22/2018","636.25","636.25","636.25","636.25","","0.35%"
"01/19/2018","634.00","634.00","634.00","634.00","","-0.24%"
"01/18/2018","635.50","635.50","635.50","635.50","","-0.31%"
"01/17/2018","637.50","637.50","637.50","637.50","","-0.51%"
"01/16/2018","640.75","640.75","640.75","640.75","","-0.08%"
"01/12/2018","641.25","641.25","641.25","641.25","","-0.50%"
"01/11/2018","644.50","644.50","644.50","644.50","","-1.07%"
"01/10/2018","651.50","651.50","651.50","651.50","","0.54%"
"01/09/2018","648.00","648.00","648.00","648.00","","-1.07%"
"01/08/2018","655.00","655.00","655.00","655.00","","1.12%"
"01/05/2018","647.75","647.75","647.75","647.75","","0.82%"
"01/04/2018","642.50","642.50","642.50","642.50","","-0.66%"
"01/03/2018","646.75","646.75","646.75","646.75","","3.03%"
"01/02/2018","627.75","627.75","627.75","627.75","","2.28%"
"12/29/2017","613.75","613.75","613.75","613.75","","0.00%"
"12/28/2017","613.75","613.75","613.75","613.75","","-0.04%"
"12/27/2017","614.00","614.00","614.00","614.00","","0.20%"
"12/26/2017","612.75","612.75","612.75","612.75","","0.45%"
"12/22/2017","610.00","610.00","610.00","610.00","","-0.08%"
"12/21/2017","610.50","610.50","610.50","610.50","","-0.61%"
"12/20/2017","614.25","614.25","614.25","614.25","","-0.32%"
"12/19/2017","616.25","616.25","616.25","616.25","","0.00%"
"12/18/2017","616.25","616.25","616.25","616.25","","0.12%"
"12/15/2017","615.50","615.50","615.50","615.50","","1.32%"
"12/14/2017","607.50","607.50","607.50","607.50","","-0.08%"
"12/13/2017","608.00","608.00","608.00","608.00","","-0.37%"
"12/12/2017","610.25","610.25","610.25","610.25","","0.45%"
"12/11/2017","607.50","607.50","607.50","607.50","","-0.45%"
"12/08/2017","610.25","610.25","610.25","610.25","","-0.85%"
"12/07/2017","615.50","615.50","615.50","615.50","","-1.44%"
"12/06/2017","624.50","624.50","624.50","624.50","","-1.30%"
"12/05/2017","632.75","632.75","632.75","632.75","","-0.20%"
"12/04/2017","634.00","634.00","634.00","634.00","","-0.35%"
"12/01/2017","636.25","636.25","636.25","636.25","","-1.93%"
"11/30/2017","648.75","648.75","648.75","648.75","","0.08%"
"11/29/2017","648.25","648.25","648.25","648.25","","-0.08%"
"11/28/2017","648.75","648.75","648.75","648.75","","0.00%"
"11/27/2017","648.75","648.75","648.75","648.75","","-0.27%"
"11/24/2017","650.50","650.50","650.50","650.50","","-0.12%"
"11/22/2017","651.25","651.25","651.25","651.25","","0.42%"
"11/21/2017","648.50","648.50","648.50","648.50","","0.00%"
"11/20/2017","648.50","648.50","648.50","648.50","","-1.22%"
"11/17/2017","656.50","656.50","656.50","656.50","","-0.27%"
"11/16/2017","658.25","658.25","658.25","658.25","","0.53%"
"11/15/2017","654.75","654.75","654.75","654.75","","0.00%"
"11/14/2017","654.75","654.75","654.75","654.75","","-0.87%"
"11/13/2017","660.50","660.50","660.50","660.50","","-0.86%"
"11/10/2017","666.25","666.25","666.25","666.25","","0.30%"
"11/09/2017","664.25","664.25","664.25","664.25","","-0.30%"
"11/08/2017","666.25","666.25","666.25","666.25","","0.95%"
"11/07/2017","660.00","660.00","660.00","660.00","","0.34%"
"11/06/2017","657.75","657.75","657.75","657.75","","-0.87%"
"11/03/2017","663.50","663.50","663.50","663.50","","-0.60%"
"11/02/2017","667.50","667.50","667.50","667.50","","-0.37%"
"11/01/2017","670.00","670.00","670.00","670.00","","3.08%"
"10/31/2017","650.00","650.00","650.00","650.00","","-0.04%"
"10/30/2017","650.25","650.25","650.25","650.25","","0.08%"
"10/27/2017","649.75","649.75","649.75","649.75","","0.00%"
"10/26/2017","649.75","649.75","649.75","649.75","","0.08%"
"10/25/2017","649.25","649.25","649.25","649.25","","0.23%"
"10/24/2017","647.75","647.75","647.75","647.75","","-0.12%"
"10/23/2017","648.50","648.50","648.50","648.50","","0.50%"
"10/20/2017","645.25","645.25","645.25","645.25","","0.27%"
"10/19/2017","643.50","643.50","643.50","643.50","","-0.31%"
"10/18/2017","645.50","645.50","645.50","645.50","","0.00%"
"10/17/2017","645.50","645.50","645.50","645.50","","-0.42%"
"10/16/2017","648.25","648.25","648.25","648.25","","0.23%"
"10/13/2017","646.75","646.75","646.75","646.75","","0.82%"
"10/12/2017","641.50","641.50","641.50","641.50","","0.27%"
"10/11/2017","639.75","639.75","639.75","639.75","","0.24%"
"10/10/2017","638.25","638.25","638.25","638.25","","-0.97%"
"10/09/2017","644.50","644.50","644.50","644.50","","0.23%"
"10/06/2017","643.00","643.00","643.00","643.00","","0.19%"
"10/05/2017","641.75","641.75","641.75","641.75","","0.04%"
"10/04/2017","641.50","641.50","641.50","641.50","","1.42%"
"10/03/2017","632.50","632.50","632.50","632.50","","0.36%"
"10/02/2017","630.25","630.25","630.25","630.25","","-4.44%"
"09/29/2017","659.50","659.50","659.50","659.50","","0.00%"
"09/28/2017","659.50","659.50","659.50","659.50","","-0.19%"
"09/27/2017","660.75","660.75","660.75","660.75","","-0.08%"
"09/26/2017","661.25","661.25","661.25","661.25","","0.42%"
"09/25/2017","658.50","658.50","658.50","658.50","","-0.42%"
"09/22/2017","661.25","661.25","661.25","661.25","","-5.33%"
"12/30/2016","698.50","698.50","698.50","698.50","","0.00%"
"12/29/2016","698.50","698.50","698.50","698.50","","-0.11%"
"12/28/2016","699.25","699.25","699.25","699.25","","0.04%"
"12/27/2016","699.00","699.00","699.00","699.00","","0.43%"
"12/23/2016","696.00","696.00","696.00","696.00","","-0.14%"
"12/22/2016","697.00","697.00","697.00","697.00","","-0.36%"
"12/21/2016","699.50","699.50","699.50","699.50","","0.25%"
"12/20/2016","697.75","697.75","697.75","697.75","","-0.64%"
"12/19/2016","702.25","702.25","702.25","702.25","","-0.32%"
"12/16/2016","704.50","704.50","704.50","704.50","","-0.49%"
"12/15/2016","708.00","708.00","708.00","708.00","","0.78%"
"12/14/2016","702.50","702.50","702.50","702.50","","0.25%"
"12/13/2016","700.75","700.75","700.75","700.75","","0.65%"
"12/12/2016","696.25","696.25","696.25","696.25","","0.00%"
"12/09/2016","696.25","696.25","696.25","696.25","","-0.89%"
"12/08/2016","702.50","702.50","702.50","702.50","","-0.60%"
"12/07/2016","706.75","706.75","706.75","706.75","","-0.88%"
"12/06/2016","713.00","713.00","713.00","713.00","","1.39%"
"12/05/2016","703.25","703.25","703.25","703.25","","1.77%"
"12/02/2016","691.00","691.00","691.00","691.00","","0.25%"
"12/01/2016","689.25","689.25","689.25","689.25","","0.66%"
"11/30/2016","684.75","684.75","684.75","684.75","","0.96%"
"11/29/2016","678.25","678.25","678.25","678.25","","-0.88%"
"11/28/2016","684.25","684.25","684.25","684.25","","1.37%"
"11/25/2016","675.00","675.00","675.00","675.00","","2.27%"
"11/23/2016","660.00","660.00","660.00","660.00","","-0.11%"
"11/22/2016","660.75","660.75","660.75","660.75","","0.27%"
"11/21/2016","659.00","659.00","659.00","659.00","","2.33%"
"11/18/2016","644.00","644.00","644.00","644.00","","-0.96%"
"11/17/2016","650.25","650.25","650.25","650.25","","0.12%"
"11/16/2016","649.50","649.50","649.50","649.50","","0.58%"
"11/15/2016","645.75","645.75","645.75","645.75","","-0.69%"
"11/14/2016","650.25","650.25","650.25","650.25","","-2.18%"
"11/10/2016","664.75","664.75","664.75","664.75","","0.11%"
"11/09/2016","664.00","664.00","664.00","664.00","","-0.93%"
"11/08/2016","670.25","670.25","670.25","670.25","","2.02%"
"11/07/2016","657.00","657.00","657.00","657.00","","1.51%"
"11/04/2016","647.25","647.25","647.25","647.25","","-1.78%"
"11/03/2016","659.00","659.00","659.00","659.00","","0.38%"
"11/02/2016","656.50","656.50","656.50","656.50","","0.73%"
"11/01/2016","651.75","651.75","651.75","651.75","","-0.80%"
"10/31/2016","657.00","657.00","657.00","657.00","","-0.72%"
"10/28/2016","661.75","661.75","661.75","661.75","","-0.19%"
"10/27/2016","663.00","663.00","663.00","663.00","","-1.16%"
"10/26/2016","670.75","670.75","670.75","670.75","","1.13%"
"10/25/2016","663.25","663.25","663.25","663.25","","-1.67%"
"10/24/2016","674.50","674.50","674.50","674.50","","3.81%"
"10/21/2016","649.75","649.75","649.75","649.75","","0.23%"
"10/20/2016","648.25","648.25","648.25","648.25","","-0.46%"
"10/19/2016","651.25","651.25","651.25","651.25","","0.81%"
"10/18/2016","646.00","646.00","646.00","646.00","","-1.30%"
"10/17/2016","654.50","654.50","654.50","654.50","","3.64%"
"10/14/2016","631.50","631.50","631.50","631.50","","1.45%"
"10/13/2016","622.50","622.50","622.50","622.50","","-1.23%"
"10/12/2016","630.25","630.25","630.25","630.25","","0.80%"
"10/11/2016","625.25","625.25","625.25","625.25","","1.83%"
"10/10/2016","614.00","614.00","614.00","614.00","","-0.69%"
"10/07/2016","618.25","618.25","618.25","618.25","","-0.36%"
"10/06/2016","620.50","620.50","620.50","620.50","","1.14%"
"10/05/2016","613.50","613.50","613.50","613.50","","-1.60%"
"10/04/2016","623.50","623.50","623.50","623.50","","-1.73%"
"10/03/2016","634.50","634.50","634.50","634.50","","0.55%"
"09/30/2016","631.00","631.00","631.00","631.00","","0.52%"
"09/29/2016","627.75","627.75","627.75","627.75","","0.97%"
"09/28/2016","621.75","621.75","621.75","621.75","","-2.05%"
"09/27/2016","634.75","634.75","634.75","634.75","","-1.47%"
"09/26/2016","644.25","644.25","644.25","644.25","","-0.88%"
"09/23/2016","650.00","650.00","650.00","650.00","","-0.08%"
"09/22/2016","650.50","650.50","650.50","650.50","","2.04%"
"09/21/2016","637.50","637.50","637.50","637.50","","-0.62%"
"09/20/2016","641.50","641.50","641.50","641.50","","1.50%"
"09/19/2016","632.00","632.00","632.00","632.00","","2.56%"
"09/16/2016","616.25","616.25","616.25","616.25","","0.00%"
"09/15/2016","616.25","616.25","616.25","616.25","","0.90%"
"09/14/2016","610.75","610.75","610.75","610.75","","-1.05%"
"09/13/2016","617.25","617.25","617.25","617.25","0.04K","-1.83%"
"09/12/2016","628.75","628.75","628.75","628.75","","-0.59%"
"09/09/2016","632.50","632.50","632.50","632.50","0.04K","0.72%"
"09/08/2016","628.00","628.00","628.00","628.00","","0.56%"
"09/07/2016","624.50","624.50","624.50","624.50","","-0.48%"
"09/06/2016","627.50","627.50","627.50","627.50","","1.17%"
"09/02/2016","620.25","620.25","620.25","620.25","","2.22%"
"09/01/2016","606.75","606.75","606.75","606.75","","-1.06%"
"08/31/2016","613.25","613.25","613.25","613.25","","0.00%"
"08/30/2016","613.25","613.25","613.25","613.25","","0.20%"
"08/29/2016","612.00","612.00","612.00","612.00","","-2.04%"
"08/26/2016","624.75","624.75","624.75","624.75","","-0.24%"
"08/25/2016","626.25","626.25","626.25","626.25","","-1.07%"
"08/24/2016","633.00","633.00","633.00","633.00","","0.64%"
"08/23/2016","629.00","629.00","629.00","629.00","","1.21%"
"08/22/2016","621.50","621.50","621.50","621.50","","-1.47%"
"08/19/2016","630.75","630.75","630.75","630.75","","-0.32%"
"08/18/2016","632.75","632.75","632.75","632.75","","-2.01%"
"08/17/2016","645.75","645.75","645.75","645.75","","2.58%"
"08/16/2016","629.50","629.50","629.50","629.50","","-1.10%"
"08/15/2016","636.50","636.50","636.50","636.50","","3.62%"
"08/12/2016","614.25","614.25","614.25","614.25","0.04K","0.45%"
"08/11/2016","611.50","611.50","611.50","611.50","","-1.73%"
"08/10/2016","622.25","622.25","622.25","622.25","","2.30%"
"08/09/2016","608.25","608.25","608.25","608.25","","2.88%"
"08/08/2016","591.25","591.25","591.25","591.25","","-0.17%"
"08/05/2016","592.25","592.25","592.25","592.25","","-1.29%"
"08/04/2016","600.00","600.00","600.00","600.00","","1.18%"
"08/03/2016","593.00","593.00","593.00","593.00","","2.68%"
"08/02/2016","577.50","577.50","577.50","577.50","","0.57%"
"08/01/2016","574.25","574.25","574.25","574.25","","1.06%"
"07/29/2016","568.25","568.25","568.25","568.25","","0.18%"
"07/28/2016","567.25","567.25","567.25","567.25","","-0.09%"
"07/27/2016","567.75","567.75","567.75","567.75","","0.04%"
"07/26/2016","567.50","567.50","567.50","567.50","","0.98%"
"12/04/2015","562.00","562.00","562.00","562.00","","1.03%"
"12/03/2015","556.25","556.25","556.25","556.25","","0.68%"
"12/02/2015","552.50","552.50","552.50","552.50","","0.36%"
"12/01/2015","550.50","550.50","550.50","550.50","","0.05%"
"11/30/2015","550.25","550.25","550.25","550.25","","-1.52%"
"11/27/2015","558.75","558.75","558.75","558.75","","2.29%"
"11/25/2015","546.25","546.25","546.25","546.25","","2.58%"
"11/24/2015","532.50","532.50","532.50","532.50","","0.42%"
"11/23/2015","530.25","530.25","530.25","530.25","","-0.38%"
"11/20/2015","532.25","532.25","532.25","532.25","","0.85%"
"11/19/2015","527.75","527.75","527.75","527.75","","0.14%"
"11/18/2015","527.00","527.00","527.00","527.00","","0.62%"
"11/17/2015","523.75","523.75","523.75","523.75","","0.05%"
"11/16/2015","523.50","523.50","523.50","523.50","","-2.47%"
"11/13/2015","536.75","536.75","536.75","536.75","","0.51%"
"11/12/2015","534.00","534.00","534.00","534.00","","0.14%"
"11/11/2015","533.25","533.25","533.25","533.25","","-2.47%"
"11/10/2015","546.75","546.75","546.75","546.75","","0.00%"
"11/09/2015","546.75","546.75","546.75","546.75","","1.30%"
"11/06/2015","539.75","539.75","539.75","539.75","","-1.46%"
"11/05/2015","547.75","547.75","547.75","547.75","","-1.22%"
"11/04/2015","554.50","554.50","554.50","554.50","","2.88%"
"11/03/2015","539.00","539.00","539.00","539.00","","-0.74%"
"11/02/2015","543.00","543.00","543.00","543.00","","-1.09%"
"10/30/2015","549.00","549.00","549.00","549.00","","-0.50%"
"10/29/2015","551.75","551.75","551.75","551.75","","0.82%"
"10/28/2015","547.25","547.25","547.25","547.25","","0.51%"
"10/27/2015","544.50","544.50","544.50","544.50","","1.82%"
"10/26/2015","534.75","534.75","534.75","534.75","","-2.91%"
"10/23/2015","550.75","550.75","550.75","550.75","","-0.23%"
"10/22/2015","552.00","552.00","552.00","552.00","","0.09%"
"10/21/2015","551.50","551.50","551.50","551.50","","1.19%"
"10/20/2015","545.00","545.00","545.00","545.00","","0.79%"
"10/19/2015","540.75","540.75","540.75","540.75","","-2.35%"
"10/16/2015","553.75","553.75","553.75","553.75","","0.91%"
"10/15/2015","548.75","548.75","548.75","548.75","","-1.13%"
"10/14/2015","555.00","555.00","555.00","555.00","","0.00%"
"10/13/2015","555.00","555.00","555.00","555.00","","2.78%"
"10/12/2015","540.00","540.00","540.00","540.00","","0.51%"
"10/09/2015","537.25","537.25","537.25","537.25","","-0.23%"
"10/08/2015","538.50","538.50","538.50","538.50","","0.47%"
"10/07/2015","536.00","536.00","536.00","536.00","","-1.20%"
"10/06/2015","542.50","542.50","542.50","542.50","","-1.05%"
"10/05/2015","548.25","548.25","548.25","548.25","","2.19%"
"10/02/2015","536.50","536.50","536.50","536.50","","-1.87%"
"10/01/2015","546.75","546.75","546.75","546.75","","2.39%"
"09/30/2015","534.00","534.00","534.00","534.00","","-2.60%"
"09/29/2015","548.25","548.25","548.25","548.25","","0.69%"
"09/28/2015","544.50","544.50","544.50","544.50","","2.06%"
"09/25/2015","533.50","533.50","533.50","533.50","","3.54%"
"09/24/2015","515.25","515.25","515.25","515.25","","0.00%"
"09/23/2015","515.25","515.25","515.25","515.25","","1.13%"
"09/22/2015","509.50","509.50","509.50","509.50","","0.49%"
"09/21/2015","507.00","507.00","507.00","507.00","","2.27%"
"09/18/2015","495.75","495.75","495.75","495.75","","-0.90%"
"09/17/2015","500.25","500.25","500.25","500.25","","-1.57%"
"09/16/2015","508.25","508.25","508.25","508.25","","2.16%"
"09/15/2015","497.50","497.50","497.50","497.50","","-2.02%"
